name	FD_C1	FD_C2	FD_C3	FD_C4	FD_C5	FD_C7	FD_C8	FD_PG2	FD_PG3	FD_PG5	FD_PG6	FD_PG7	FD_PG8
M703T764_pos	4.501305083	0.93138276	1.849511981	1.880836454	1.688587462	2.064513336	4.663243905	0.522868144	2.595280211	3.343844057	1.686733424	3.211919909	1.880108692
M673T249_pos	0.151426567	0.225855534	0.160294298	0.115491259	0.088075938	0.122995047	0.078227503	0.144320129	0.131286693	0.20612552	0.084442844	0.377922901	0.093084728
M253T87_pos	0.271542623	0.174991309	0.194539962	0.141470823	0.210101813	0.260214872	0.181178118	0.148390225	0.118120792	0.109987764	0.190292024	0.081000661	0.189780129
M444T422_pos	0.794148589	0.769609758	0.773038875	0.387297729	0.935670045	0.048724173	0.593824435	0.315390429	0.479770164	0.326781023	0.387237843	0.333857209	0.637582553
M379T263_pos	0.351226614	0.259254308	0.296254754	0.112833113	0.439153775	0.499669993	0.558120504	0.191178338	0.235504485	0.187019078	0.314992739	0.201082427	0.314538689
M969T284_pos	0.093603328	0.105192609	0.060513504	0.0812059	0.038963368	0.062383574	0.089122955	0.13551231	0.191728684	0.02312545	0.124774952	0.094353126	0.114128442
M804T229_pos	0.116731711	0.097586179	0.273484586	0.144843756	0.13664083	0.206552591	0.158597994	0.190103469	0.175049741	0.15289689	0.100641794	0.193654575	0.120910733
M384T341_pos	0.171695235	0.094489309	0.155622662	0.130639142	0.248075306	0.141380169	0.205248349	0.19525068	0.155213426	0.255518444	0.188120389	0.160298702	0.739481385
M561T764_pos	0.604230933	0.165217394	0.275808622	0.265570102	0.241126032	1.598634977	0.260639135	0.22810464	1.111610386	0.413552357	0.727706107	0.34004169	0.61257402
M558T261_pos	0.310609601	0.364541653	0.376729295	0.395146094	0.353581448	0.419067608	0.380303498	0.124691334	0.183606624	0.214327184	0.162385308	0.404389331	0.15913338
M393T484_pos	0.466881198	0.097191068	0.082734896	0.025518327	0.326553151	0.3677667	0.034849435	0.011809587	0.134343399	0.031435318	0.046252199	0.017823745	0.044013107
M426T393_pos	0.153853468	0.14702911	0.123347612	0.215456684	0.203829344	0.170832339	0.182606137	0.27439841	0.377819253	0.309963687	0.159294684	0.227529961	0.258815182
M493T45_pos	0.047127378	0.092799292	0.090748378	0.0872663	0.080451194	0.078143821	0.08193306	0.02726757	0.033156437	0.05685479	0.01775145	0.900449886	0.030441865
M237T471_pos	0.303095753	0.123455419	0.136959643	0.133039121	0.137343825	0.158076203	0.143257662	0.132067235	0.141332123	0.139580724	0.111105499	0.129431702	0.130635019
M445T295_pos	0.31071679	0.207099342	0.053709058	0.051656075	0.205310174	0.082734645	0.102296171	0.033731957	0.028512545	0.261064645	0.042885409	0.444743947	0.053972816
M355T42_pos	0.04071805	0.067860867	0.067495085	0.212561132	0.035289986	0.030035041	0.055991956	0.027734684	0.036130979	0.0274465	0.030724584	0.054567931	0.059661243
M605T775_pos	0.318259651	0.115132157	0.109708299	0.102201559	0.127639248	0.201042875	0.167434053	0.148106083	0.063348214	0.078336739	0.097005156	0.23627004	0.1813556
M236T723_pos	0.126856938	0.051126019	0.086880445	0.05463127	0.06790893	0.047828766	0.097857421	0.097090709	0.070266809	0.078130137	0.061449424	0.115126963	0.218330712
M414T254_pos	0.444308196	0.304642844	0.334440287	0.317674968	0.458677872	0.420037722	0.391471046	0.228813564	0.219898414	0.47618093	0.306381262	0.36242923	0.29189188
M726T249_pos	0.069751714	0.069729145	0.075995772	0.082403202	0.098618616	0.074874528	0.075358942	0.041298459	0.029446873	0.082532806	0.03732361	0.062552013	0.109324237
M815T770_pos	0.385068225	0.152656686	0.164230026	0.110043786	0.096330145	0.074472154	0.079787441	0.105543415	0.084991414	0.083496903	0.091871	0.093995665	0.097056314
M517T260_pos	0.995326296	0.614551564	0.740178089	0.661153768	0.946202491	0.20081702	0.202676709	0.377511002	0.489291364	0.309916496	0.835377608	0.185585458	0.739464897
M513T546_pos	0.105718756	0.171313508	0.238833218	0.050549554	0.049041687	0.047043053	0.137230274	0.064668788	0.05023649	0.047623706	0.045076375	0.048656744	0.055047282
M742T55_pos	0.004070749	0.023556898	0.041507306	0.031519795	0.024350438	0.024611946	0.034653173	0.036503172	0.028984875	0.02241223	0.01203904	0.106605657	0.019629936
M492T54_pos	0.281955471	0.305887412	0.197936993	0.221605763	0.218990345	0.294746197	0.281772397	0.19700652	0.147423139	0.219669522	0.22129869	0.134372197	0.24096589
M196T54_pos	0.302149081	0.237942728	0.233871123	0.128988325	0.335090551	0.47313041	0.467472844	0.173978699	0.195031048	0.209283324	0.215335113	0.218593532	0.302038622
M387T552_pos	0.732006854	0.786502018	0.066170976	0.130188399	0.183333589	0.190927058	0.301147602	0.013572186	0.011167018	0.015267488	0.211134283	0.655423312	0.134667575
M674T745_pos	0.286704551	0.194869358	0.203984942	0.178987205	0.178810181	0.175502905	0.251255194	0.15907171	0.192486199	0.157804546	0.152707099	0.148953547	0.175550661
M366T774_pos	0.744834492	0.376436619	0.350594941	0.335523285	0.36622615	0.382278633	0.383656594	0.380663463	0.366226936	0.361628543	0.332419601	0.362172149	0.393734378
M276T213_pos	0.124638944	0.214816059	0.227841772	0.125384334	0.196148034	0.221380698	0.195676322	0.096465335	0.055379725	0.110951859	0.207180421	0.051100067	0.237582748
M446T720_pos	3.625874454	3.425591789	3.155594768	5.030717686	4.608948572	5.239591741	4.011583996	1.897822472	3.007606009	2.466990278	4.08395332	5.25448001	5.212070301
M699T712_pos	3.742572938	0.945176341	1.615038035	1.213133336	3.511066201	1.641706505	1.783489313	0.038267483	0.139792328	0.729553497	0.547365716	0.356948652	0.787429757
M689T257_pos	0.127491362	0.092834912	0.12372991	0.09830964	0.086747187	0.157696798	0.140691547	0.149872099	0.053039669	0.082577861	0.230800813	0.149969254	0.133410169
M982T250_pos	0.038221066	0.07778618	0.095123492	0.08079377	0.082596136	0.076772154	0.114071627	0.041340471	0.072146453	0.071737207	0.060438565	0.066014501	0.05783806
M465T314_pos	0.132593742	0.139591757	0.117768306	0.073544301	0.3881063	0.151454887	0.201923856	0.109885113	0.113104575	0.332002593	0.196561679	0.473845953	0.111298897
M230T239_pos	2.708486128	2.32086086	2.213783725	1.890961659	2.23686265	2.503736979	2.0343201	1.283320743	1.448660778	1.453895306	1.437377033	1.669747834	1.675987222
M153T54_pos	0.258338467	0.313215379	0.334303004	0.353445194	0.171273119	0.236132984	0.245378812	0.216168066	0.285670589	0.355509977	0.2759771	0.190655817	0.4194719
M322T631_pos	0.083754576	0.150249668	0.129724684	0.096149409	0.045193352	0.06151593	0.051195515	0.00850144	0.008819094	0.008145852	0.088103759	0.012035627	0.089268707
M237T404_pos	0.318093158	0.202943887	0.203775812	0.123561766	0.216925017	0.261490231	0.242046977	0.116522141	0.138080296	0.147503266	0.141235517	0.144418035	0.188468574
M531T48_pos	0.130938582	0.081789117	0.081770463	0.069046311	0.070700063	0.092465315	0.069561894	0.030239659	0.0523442	0.087698662	0.03784726	0.373522655	0.056853608
M690T321_pos	0.081655531	0.095576319	0.122421069	0.137081839	0.148892441	0.132168869	0.149096497	0.06201605	0.097180814	0.234693556	0.072230311	0.250456496	0.079696682
M316T384_pos	0.244280353	0.29785406	0.425726286	0.420714211	0.372128175	0.033197619	0.163876564	0.522661664	0.427669438	0.782133428	0.304989901	0.704227566	0.346613926
M430T347_pos	3.109833596	5.390612636	4.983084798	1.207309101	0.995682446	1.092476718	1.273843314	1.633932633	2.037136073	9.27570028	1.8387306	4.799117274	2.245795527
M484T281_pos	0.801003679	0.700236205	0.904618717	0.819826451	1.001020901	1.195836808	0.990471994	0.369458545	0.400278357	0.783619987	0.417865052	0.501008188	0.738818833
M653T729_pos	9.115928933	0.594667054	2.743277674	0.460451817	0.425789596	0.467142233	0.63790985	0.380457345	1.116988245	0.491654988	1.610762266	0.463227983	1.189930373
M648T246_pos	0.182976968	0.169110889	0.216801476	0.217711492	0.183401259	0.07277861	0.303794562	0.165089915	0.197126354	0.175213998	0.195471932	0.417466167	0.193670103
M150T59_pos	9.590216142	8.059475525	7.080800454	9.738812711	6.932194632	7.462097163	7.569060151	4.185120521	6.118504651	3.341667004	6.489183223	4.052394542	7.836721334
M719T622_pos	0.018756812	0.025157243	0.053376166	0.00662458	0.023599317	0.032770781	0.077545346	0.002751122	0.115846787	0.071585434	0.044392447	0.007608603	0.127850764
M442T730_pos	1.931928031	0.852224048	0.607722214	0.785668482	0.728381954	0.593225982	0.672281335	1.014385862	0.895794109	0.914467409	0.816589606	0.9909554	0.865194727
M353T584_pos	0.308366742	0.343249359	0.495888416	0.519269693	0.244062213	0.29988298	0.271174831	0.066042893	0.055312565	0.023924243	0.417741038	0.186389622	0.485605972
M511T50_pos	0.103612131	0.068958396	0.092197516	0.100705984	0.075594488	0.080746924	0.092949234	0.027488433	0.039411924	0.210011142	0.055346332	0.225055095	0.056201671
M760T293_pos	0.075497247	0.097526594	0.085784265	0.123793185	0.046242034	0.127273747	0.080860728	0.091003864	0.178040087	0.092421392	0.082909674	0.101211537	0.092952086
M409T477_pos	0.26862391	0.360280396	0.233680047	0.162137586	0.30580217	0.494428022	0.395226482	0.147827988	0.152180273	0.128055542	0.235279288	0.131965974	0.246084245
M459T493_pos	0.26100195	0.108514175	0.124862264	0.104951625	0.129881828	0.119100562	0.117804279	0.155682628	0.127250402	0.112784264	0.108674868	0.110233658	0.102403265
M599T42_pos	0.049729577	0.070285055	0.051631537	0.156190316	0.062725358	0.058560379	0.041425825	0.032213818	0.023685157	0.025768682	0.033194183	0.0693184	0.048238981
M417T44_pos	0.066218862	0.082057668	0.082799548	0.06331054	0.056714055	0.053628339	0.061309335	0.015670975	0.025460224	0.061558785	0.030160523	0.012883287	0.044736265
M196T355_pos	0.101153171	0.128844597	0.15451841	0.105060177	0.089262368	0.154111874	0.152405093	0.14538536	0.112348832	0.144379958	0.067404475	0.249591715	0.066687082
M253T115_pos	0.308565638	0.284036781	0.356708227	0.198412701	0.287083629	0.301171463	0.349870827	0.234975074	0.190946599	0.233655389	0.429424744	0.207785022	0.397791512
M158T431_pos	0.946829828	0.538112251	0.471603734	0.490188537	0.482298756	0.509160308	0.496618301	0.50761266	0.533269628	0.480109455	0.413828184	0.50538772	0.454577433
M391T606_pos	0.129107428	0.270168215	0.128258077	0.122989106	0.412707463	0.351174247	0.432620249	0.178221375	0.239196653	0.143971094	0.266382322	0.099977543	0.210821022
M372T580_pos	5.955369378	2.713207915	2.783457084	2.799795819	2.532699875	2.558795832	2.494052781	2.713922073	2.715685997	2.799573166	2.367812935	2.652614478	2.890877207
M282T697_pos	8.934472564	4.068037054	4.386051926	3.858804895	3.891345898	3.866651213	3.660466747	3.605326397	3.444405047	4.61731354	2.883232992	3.250693221	3.440813557
M426T41_pos	0.041480196	0.03284651	0.030907263	0.014692117	0.028275439	0.027205882	0.035913505	0.032889407	0.022742216	0.0341374	0.030397601	0.039569844	0.051174117
M206T201_pos	0.149042571	0.092854801	0.098267768	0.096854948	0.10675575	0.107706872	0.104908891	0.06817294	0.07074778	0.097937039	0.05749153	0.061179486	0.091248354
M675T729_pos	0.840144477	0.066034764	0.265134638	0.0576356	0.060999306	0.066867552	0.081490901	0.067847338	0.14565368	0.065450519	0.150064191	0.057773643	0.138360321
M227T55_pos	0.583479616	1.2324595	1.00356385	0.640130985	0.423958647	0.863062884	0.908171361	0.372050607	0.34066428	0.348729799	0.242725169	0.296714158	0.621199965
M884T236_pos	0.063446445	0.067288749	0.144826555	0.072510751	0.042485826	0.061122398	0.068883374	0.062824225	0.073468352	0.033979663	0.018460479	0.309809002	0.018366214
M259T47_pos	0.537943754	0.531402602	0.522681555	0.802920869	0.397741853	0.433167982	0.400417899	0.506806153	0.422840396	0.38249651	0.368517829	0.248830327	0.498627383
M253T229_pos	0.24622871	0.186318909	0.216428585	0.138916044	0.162752376	0.173319406	0.218545112	0.178003414	0.1303397	0.153579603	0.297040223	0.13695656	0.285957285
M704T273_pos	0.097571817	0.158853469	0.113902757	0.068444978	0.0931627	0.095322716	0.114207478	0.109384867	0.121423774	0.064123408	0.250909086	0.111667554	0.32822802
M466T648_pos	1.288468982	0.955471009	1.032595127	3.985583282	0.851484241	0.937229662	1.220418539	0.707154773	0.927837467	4.097429539	0.733425845	12.23391541	0.687277585
M424T524_pos	0.93913104	0.707406487	0.917015214	1.057078266	0.768005145	0.600461698	1.017959013	0.817183504	0.77761384	1.422452647	0.375617026	5.713311351	0.528592276
M403T657_pos	2.47528182	2.325008727	1.967312573	4.06334869	2.745250292	3.134133352	2.927346509	2.120231908	2.367799619	2.061582478	3.353416565	2.116783425	3.054695663
M466T362_pos	1.102324803	0.858904397	0.852914336	0.597073776	0.836649247	0.974404845	0.956926297	0.367505067	0.543858184	0.788513511	0.615369332	0.788980776	0.794811002
M325T84_pos	0.318557719	0.159116111	0.31663258	0.056475998	0.065671336	0.073725868	0.068313494	0.396379609	0.231763816	0.143867004	0.139334375	0.19881976	0.165853914
M72T56_pos	6.788280323	5.983865872	5.218765491	7.92533169	5.110618976	5.203353006	5.534112123	3.713288712	4.808095752	3.548527505	4.819939662	2.197868128	5.612007449
M161T438_pos	0.076356652	0.076426626	0.077553629	0.057861254	0.106788306	0.11922393	0.109981992	0.066680067	0.078894248	0.136853802	0.067478424	0.105307863	0.066124229
M377T683_pos	1.039896462	0.518808436	0.477777219	0.495576052	0.499754341	0.529519637	0.498722199	0.502334239	0.533443321	0.475783106	0.411324677	0.502794049	0.519237592
M386T253_pos	0.153416259	0.127744831	0.154371188	0.514146599	0.483789514	0.166217156	0.134368861	0.101045024	0.102833565	0.174463726	0.108511145	0.112556191	0.136060309
M565T248_pos	0.285938411	0.302490674	0.261179919	0.305512013	0.1844254	0.28482352	0.225204213	0.256338339	0.19387689	0.153159373	0.79439874	0.2151607	0.502719389
M424T53_pos	0.125748071	0.134860496	0.123270779	0.143366238	0.175242048	0.156550836	0.145457925	0.131013889	0.170382198	0.162261097	0.172644269	0.151829877	0.223021527
M284T88_pos	0.096282951	0.132268439	0.10477535	0.193533022	0.188947858	0.121427739	0.211698978	0.183706475	0.250636226	0.186129791	0.18401646	0.173450023	0.199301966
M429T681_pos	23.24824464	14.04024956	13.37923928	12.78690517	14.8033905	15.29134337	14.33479511	14.58235438	14.7092593	12.73907367	13.74325487	12.97689327	15.86137612
M720T254_pos	0.318212561	0.335175423	0.315380029	0.426040673	0.237603018	0.425757406	0.320211817	0.265476902	0.362574755	0.304468601	0.280840577	0.313651319	0.294459785
M513T335_pos	0.754762497	0.600286629	0.62336164	0.568812284	0.261794857	0.595210626	0.342758322	0.18399974	0.222165903	0.157197205	0.163994825	0.036257062	0.451138663
M273T47_pos	0.351722101	0.040386261	0.211314969	0.052049372	0.187503151	0.043827548	0.061564941	0.086294133	0.069579324	0.018699906	0.041082238	0.032787293	0.194256798
M561T54_pos	0.109290587	0.115384618	0.104175137	0.117074499	0.068225079	0.109030525	0.130535845	0.085785897	0.144199061	0.137792195	0.120803819	0.056897438	0.15918615
M222T89_pos	0.593356323	0.354987397	0.338557701	0.521429159	0.321890244	0.398758473	0.398176314	0.290937527	0.307760957	0.34130035	0.224212391	0.2373512	0.243731568
M305T500_pos	0.033508143	0.058381529	0.152456676	0.047485511	0.037390836	0.040075772	0.036429854	0.078000141	0.047094225	0.039815531	0.027345637	0.091755348	0.140464947
M657T54_pos	0.045702281	0.035925668	0.018216178	0.021023366	0.029410468	0.028060305	0.033026615	0.011627083	0.030685687	0.103210123	0.021007461	1.071208302	0.079736179
M613T404_pos	0.093999852	0.117886393	0.128549652	0.136471456	0.168053922	0.164953131	0.167164601	0.039745319	0.082555008	0.093222737	0.104795651	0.100461317	0.120414443
M328T382_pos	0.101873521	0.106240427	0.189084723	0.496401614	0.293139684	0.002774319	0.014796348	0.187797373	0.27300832	0.265307605	0.27951382	0.377159531	0.346196046
M357T692_pos	0.143114232	0.037119875	0.029375951	0.054487976	0.050107176	0.046628778	0.03318778	0.063710802	0.061597999	0.063956327	0.047186569	0.054204926	0.059154882
M174T296_pos	0.319475375	0.16157472	0.131147681	0.123031302	0.1504691	0.149662687	0.150171837	0.163477519	0.137261794	0.122392393	0.130917292	0.119035173	0.142569492
M401T730_pos	2.729475596	2.397588442	2.448497532	2.929441123	1.892659832	1.857692696	2.118610788	1.96568931	1.50521617	1.983935317	1.106502251	3.605229103	1.120122516
M663T257_pos	0.197844742	0.212982997	0.394321568	0.376932471	0.225191083	0.349423351	0.303852176	0.198704002	0.194159436	0.258344957	0.357962457	0.283694824	0.426049876
M437T560_pos	0.419941094	0.111177409	0.105720233	0.164206748	0.11250931	0.097654409	0.477414197	0.156063764	0.080941096	0.084798427	0.097622416	0.157325825	0.12015558
M571T732_pos	0.064498704	0.129530555	0.015603805	0.022620532	0.056718643	0.159546071	0.12617196	0.012813706	0.172545796	0.042006166	0.167178613	0.028257447	0.019051772
M425T264_pos	2.579200706	2.63785681	2.687422784	2.326571758	3.215534167	3.283514318	3.03333047	1.668945741	1.768967625	1.777579371	1.668948207	1.691711974	2.004466964
M192T417_pos	0.244585155	0.156232602	0.108216553	0.152162934	0.110213499	0.109443107	0.112559202	0.152290775	0.165459005	0.114706945	0.110539257	0.149074739	0.099891421
M645T650_pos	0.483264142	0.542258617	0.522339741	0.422960134	0.236951897	0.115301549	0.188174891	0.819786147	0.697526411	0.598779964	0.058179582	0.184973288	0.03345809
M139T79_pos	0.478227381	0.287158563	0.351230734	0.34293481	0.125072306	0.158174899	0.303670133	0.286255248	0.324140981	1.334633528	0.098911647	0.472394914	0.146710578
M390T52_pos	0.303349985	0.256010885	0.253475005	0.185707316	0.238085544	0.287739145	0.244248792	0.176904005	0.159203122	0.187442016	0.199771656	0.130785375	0.292590691
M380T715_pos	0.555335377	0.213438825	0.268297141	0.177178967	0.250616191	0.192031457	0.199834768	0.211124177	0.225198908	0.206303635	0.305292125	0.223941091	0.385764227
M214T331_pos	2.364808017	3.131388518	2.553898065	1.645092139	2.459323565	3.38219001	2.313660393	1.569482746	1.403741501	1.304778345	2.017995932	0.971604637	2.681988258
M283T119_pos	0.136891721	0.096032586	0.092657411	0.147999181	0.072568723	0.086113208	0.098305791	0.06601515	0.082907285	0.099634635	0.126468866	0.102699547	0.139032872
M745T243_pos	0.099665054	0.117105903	0.086031842	0.121100595	0.06003963	0.06522102	0.071961408	0.038262216	0.058125018	0.059757877	0.087482391	0.075972776	0.109186941
M458T463_pos	0.570797154	0.597958237	0.609947681	0.419743107	0.52995636	0.542565519	0.391368504	0.552385364	0.35624147	0.436784808	0.541481527	0.437417755	0.544022663
M618T262_pos	0.170886425	0.251277642	0.266332343	0.274296915	0.228526203	0.211175566	0.181170924	0.156349843	0.27104841	0.108156082	0.19506236	0.097939873	0.234962796
M314T138_pos	2.839979878	2.716054803	2.66719639	2.175897599	3.262955631	3.134421976	2.978110877	1.58754384	1.768017717	1.740634943	2.071025924	1.732912005	2.241244435
M394T222_pos	0.244624804	0.060059454	0.038733752	0.066522375	0.05045351	0.076263539	0.057655542	0.083212698	0.074947627	0.093689756	0.039875458	0.730516401	0.073443673
M368T325_pos	0.221217556	0.1656292	0.176794136	0.178953679	0.238942649	0.240274294	0.237995965	0.146721433	0.162862622	0.17253382	0.232031392	0.16959022	0.25928532
M604T256_pos	0.475520177	0.395558101	0.412676807	0.308234248	0.435010129	0.479414747	0.424767171	0.293916614	0.184765959	0.236782235	0.403706524	0.323986617	0.319996723
M539T227_pos	0.141770804	0.30478959	0.280013154	0.096474552	0.067575839	0.185270715	0.208869755	0.13494383	0.136845059	0.117374256	0.174028111	0.382372624	0.138841852
M883T257_2_pos	0.022997284	0.04598852	0.085251777	0.087512541	0.057875306	0.08795495	0.16601254	0.07856263	0.066277682	0.043623665	0.030076061	0.087073319	0.199674317
M302T499_pos	2.519547	0.931356145	0.620314308	2.57128367	1.331103251	2.38449549	1.769501697	0.595066075	0.882490662	2.488493044	1.797924267	4.619536212	0.95042604
M467T73_pos	0.129493533	0.115304385	0.121662095	0.086286431	0.139510301	0.211147737	0.092992006	0.077582737	0.114837806	0.064941263	0.08452034	0.094488308	0.087119679
M754T50_pos	0.118085298	0.084457101	0.036097612	0.072051785	0.157961191	0.089096154	0.126925465	0.044274649	0.044260653	0.044659776	0.035945432	0.07314582	0.048198283
M620T52_pos	1.221568074	1.092145914	1.002134197	1.564717154	1.320018514	1.263936254	1.264216317	1.124467528	1.610437683	1.840608817	1.010685935	1.057599367	0.978899907
M235T67_pos	0.069504064	0.14528606	0.113141368	0.055892943	0.104735274	0.037189156	0.031118823	0.25392696	0.261630542	0.031889191	0.280017817	0.022127466	0.349790123
M91T314_pos	0.045060132	0.048580152	0.050771083	0.041854787	0.032091248	0.045659206	0.053726377	0.047215121	0.033498663	0.008856739	0.035733448	0.018944071	0.048844534
M327T398_pos	0.164375157	0.188854653	0.21187143	0.391423717	0.266255267	0.316510894	0.327658592	0.156178066	0.152132384	0.272967974	0.483644426	0.210339884	0.215604795
M322T324_pos	0.578040072	0.224967423	0.261260077	0.053541989	0.061253023	0.111751647	0.144578549	0.220572763	0.238060153	0.131100212	0.218786308	0.133849851	0.465258716
M191T719_pos	0.351161058	0.202486122	0.227745081	0.240076582	0.298798397	0.267623005	0.370955079	0.193614858	0.205993075	0.193124721	0.253519917	0.307718429	0.537639894
M352T45_pos	0.012320968	0.011991438	0.02017454	0.053036891	0.01351547	0.018896904	0.022999002	0.003537216	0.000874048	0.017003231	0.004331961	0.048415146	0.002915064
M397T370_pos	0.099235211	0.085680372	0.332439208	0.194817798	0.085300053	0.061838949	0.075236672	0.110089481	0.1235897	0.107360232	0.124908994	0.064764883	0.052482504
M774T241_pos	0.056228109	0.113030061	0.114698151	0.111481183	0.108066086	0.144213851	0.057187206	0.038561754	0.027038344	0.042450596	0.03674354	0.434388341	0.121700072
M501T492_pos	0.687938823	0.385140592	0.215235402	0.306374051	0.718783576	0.641199076	0.34281705	0.566359113	0.316267597	0.455337434	0.405359033	0.447570141	0.466103648
M302T54_pos	0.595156099	0.457096982	0.446205489	0.345843484	0.446453345	0.539811092	0.46747636	0.271643844	0.237242919	0.339063634	0.278324215	0.286740317	0.417464546
M526T265_pos	1.381730952	1.544678651	1.652483842	1.441669907	1.935747597	1.846853448	1.746032334	0.931341449	1.030146748	1.005869943	0.977800634	0.971050405	1.246377318
M358T52_pos	0.405096692	0.129486835	0.141512295	0.097701534	0.115334591	0.357165506	0.133671297	0.330922726	0.286516955	0.530465208	0.052529668	0.61037111	0.107608716
M373T254_pos	0.518739777	0.506406297	0.581067475	0.379206939	0.473154544	0.604700154	0.513095842	0.444488289	0.352429204	0.402430155	0.686775123	0.258041015	0.80012944
M695T693_pos	2.408842036	1.833197156	2.526670396	1.136519292	2.139444514	1.344173147	1.47821833	1.700212323	2.243507235	1.633716591	1.908754858	0.970394612	2.045597181
M187T90_pos	0.259718151	0.279247019	0.232548583	0.15074573	0.101421649	0.082987442	0.034035675	0.045002288	0.041167294	0.088568891	0.16676616	0.04096248	0.165303
M175T46_pos	22.94913903	21.55475682	19.27588182	17.10453643	11.5198547	12.21580678	16.8458654	17.97336468	20.41535354	10.16387888	12.44132491	4.702108241	20.12156393
M444T365_pos	0.392805211	0.483314002	0.619950301	0.459215173	0.254825047	0.065510054	0.059846974	0.326659945	0.533207715	1.266574872	0.346571148	0.632174589	0.30057937
M580T260_pos	0.116011979	0.13370013	0.226534598	0.188887049	0.189154493	0.182934274	0.256428585	0.121289015	0.18292052	0.188536161	0.291174883	0.253360038	0.245662235
M212T83_pos	0.09083721	0.126840796	0.099363687	0.043135202	0.123160971	0.134267472	0.132967875	0.065927931	0.071731665	0.076399183	0.046418463	0.138560651	0.048419477
M489T245_pos	0.297575824	0.177224078	0.193978856	0.379865933	0.835257527	0.235268292	0.208921797	0.135469179	0.260518448	0.153679109	0.1408894	0.158986011	0.114940451
M893T281_pos	0.057955085	0.055689112	0.057685733	0.094356651	0.040831326	0.021933766	0.060372723	0.056994121	0.068497278	0.035068762	0.053006884	0.012658595	0.041397108
M665T776_pos	0.100541327	0.072917303	0	0.03901607	0.096905711	0.249170908	0.05841844	0.098071956	0.054243153	0.038699949	0.086155595	0	0.040555943
M347T721_pos	0.983285905	0.461466444	0.46871132	0.419961904	0.420155987	0.454270836	0.459392316	0.389792065	0.414999417	0.382330755	0.307899629	0.399045631	0.413655594
M673T73_pos	0.013026658	0.00801188	0.010447351	0.009636068	0.011003689	0.065408325	0.007636191	0.016305749	0.01824602	0.197447936	0.01426965	1.81302274	0.094441681
M326T241_pos	0.712975867	0.769355544	0.785282949	1.050748274	0.689354663	0.900630217	0.926847733	0.995790361	0.873283952	0.410193611	0.474363312	0.350894714	0.365699405
M956T775_pos	0.084005705	0.061762666	0.062129716	0.06438251	0.08149616	0.052969067	0.041327954	0.051089901	0.054394351	0.037844163	0.047157338	0.048048239	0.064220074
M431T404_pos	19.73122765	22.42643301	23.5730885	28.67006842	36.59126367	34.78211046	36.41931249	21.45500215	16.96456668	36.44183923	21.04326298	25.61012191	21.64701444
M362T254_pos	19.29697325	17.6477211	17.50103116	16.35977174	19.48867143	18.46768915	18.59923172	11.33057839	11.65808164	12.04025691	12.58902776	10.4297112	14.84170541
M201T53_pos	0.529479219	0.453564095	0.472463278	0.824212618	0.407395009	0.402438646	0.379602869	0.39931288	0.251331585	0.223368908	0.448836695	0.182484261	0.555920462
M411T335_pos	1.121503271	0.931769053	0.8613361	0.465394427	0.628282225	0.95583421	0.770614761	0.558136156	0.578518459	0.550863168	0.525241046	0.440085236	0.737618814
M655T41_pos	0.147191467	0.258059404	0.19169854	0.094630738	0.110302124	0.119361347	0.085248777	0.086901819	0.097407729	0.095592827	0.144082385	0.185240848	0.289312906
M271T41_pos	0.114247927	0.078908176	0.068567294	0.070230806	0.072226794	0.092016582	0.033880981	0.06621269	0.056697081	0.042905175	0.051879965	0.02503187	0.048860246
M465T748_pos	0.160883704	0.067897264	0.064897225	0.069184429	0.047807762	0.061414265	0.074037681	0.11576254	0.103807498	0.10436738	0.081165868	0.092225832	0.095207109
M245T75_pos	0.551254584	0.286139542	0.296167558	0.565081737	0.360834028	0.33901073	0.272703553	0.324572765	0.294845845	0.322226121	0.236175393	0.338002853	0.241834443
M100T40_pos	0.808697169	0.443871079	0.748740532	0.51340705	0.55762979	0.726211744	0.460229976	0.412240616	0.485908318	0.589685591	0.579754063	0.799256179	0.732742021
M652T404_pos	0.082613722	0.072684932	0.065499346	0.085316239	0.092849241	0.085258025	0.080078206	0.065286382	0.060049959	0.096873919	0.058453637	0.064119901	0.065402931
M369T146_pos	0.029119714	0.046812886	0.032719209	0.06783382	0.037169848	0.036674224	0.036702813	0.026234607	0.041257374	0.036423898	0.040975142	0.015548267	0.042065123
M506T481_pos	0.199565845	0.331496259	0.328553667	0.403768486	0.430873525	0.330507118	0.338171086	0.147740143	0.219248634	0.256644386	0.267655408	0.245208164	0.280356471
M994T404_pos	0.011866326	0.057777584	0.092535917	0.004053732	0.046076722	0.06602749	0.090563824	0.012549072	0.028376986	0.041432376	0.03077424	0.002258745	0.024420544
M505T700_pos	2.556566642	2.160376474	2.146616025	3.025272194	2.495067734	2.698145156	2.345090476	1.428494768	1.931979162	2.541470638	2.348926614	3.11377497	2.639720382
M307T711_pos	0.143213199	0.105366957	0.098352747	0.160730175	0.296487148	0.135654762	0.149538121	0.153718466	0.128559118	0.119816261	0.10820026	0.167969648	0.104570658
M512T243_pos	0.037338878	0.043100031	0.050811522	0.136221632	0.034069154	0.046217578	0.041015511	0.015419379	0.033612452	0.066542147	0.024601357	0.039386634	0.018114542
