name	FD_D1	FD_D2	FD_D3	FD_D4	FD_D5	FD_D6	FD_D7	FD_D8	FD_PG2	FD_PG3	FD_PG5	FD_PG6	FD_PG7	FD_PG8
M345T234_neg	2.328777482	1.85845092	2.519781223	2.463486325	3.474023886	5.789422649	3.641713736	6.53037181	2.428042359	2.446230908	3.446309107	2.566750079	4.271514722	2.89017741
M616T286_neg	5.765964713	5.391364912	5.677862361	5.584437805	4.774259901	5.40228223	5.873322227	5.618163998	5.460959349	5.835224654	5.214159813	3.998155233	4.314891937	6.214199361
M420T265_neg	1.122682108	0.925166601	1.437308843	0.83206238	0.577578905	0.415885044	0.870557437	0.653764256	0.905539384	1.410840567	1.165761269	0.727024235	0.616213499	0.983465804
M496T285_neg	4.413190763	3.044937782	2.169572502	3.458630127	4.054682204	3.522038658	3.509601765	4.189216646	2.458882091	3.227188896	2.430550678	4.333379666	1.528765698	5.48388025
M124T49_neg	271.9618009	289.4451269	128.3439588	102.4950135	145.4843824	181.5812018	153.7397577	219.8540423	327.396154	180.2813305	129.3534997	227.4915233	175.2258841	229.7629741
M487T299_neg	174.8245985	111.4277812	81.38003426	182.3441445	103.5820736	45.14086942	86.44848127	30.9791807	168.1379146	153.7983145	118.4607314	220.8472763	51.31203655	275.6061398
M297T285_neg	859.0483763	643.9657789	435.3826383	666.5916678	742.5866182	645.3800854	652.1871993	746.7506177	571.4393734	661.1214097	495.1331344	742.7410176	290.4469068	995.4626909
M403T558_neg	0.505038788	0.382166203	0.100092733	0.483720476	0.293901346	0.101334371	0.172090331	0.072829059	0.659511218	0.564771245	0.221221226	0.642105887	0.090642508	0.863884417
M196T50_neg	8.776022975	5.694032851	6.33107859	6.195604102	10.19711943	6.589821088	10.03345391	7.266464538	11.11534441	10.1205845	12.08185117	4.177365948	11.40063147	5.479874698
M423T252_neg	10.88383458	8.907174844	16.50496722	9.992767468	6.427626842	5.327717512	2.188835577	5.325234217	10.29281606	8.983394608	10.75548537	8.157015282	14.67777117	11.19010211
M805T248_neg	0.541153601	0.335599486	0.693429202	0.558931033	0.53543321	0.630558971	1.407213828	0.728558001	0.360917022	1.072593224	0.85902548	0.266486123	1.144074033	0.493719394
M355T776_neg	1.035835935	1.903136743	2.407012705	2.663643584	1.232021031	1.705625995	2.337167437	2.474061314	0	0.975375916	2.47353173	0	2.141041964	1.602133973
M561T299_neg	0.819910443	0.553751356	0.291221558	0.559603196	0.380822925	0.15009794	0.262749835	0.103975211	1.098923922	0.803149108	0.251666054	0.615165146	0.127689837	0.832386024
M288T235_neg	0.978796012	0.598215613	0.824013008	1.501730839	0.492457571	0.289455464	0.330731222	0.526206129	0.506727644	1.049256251	0.697732225	1.035957656	0.536735992	2.181623285
M626T48_neg	1.613438254	2.54589301	2.364849232	1.832111796	1.667250605	3.16585053	1.277175672	3.623205157	1.934295548	2.130372564	1.894621108	2.668883289	4.968160222	2.852897047
M598T285_neg	7.696737437	5.648747397	4.132228329	5.852653901	6.787286194	5.744805393	5.61989044	6.684035166	4.928807861	5.838166316	4.293290127	7.378429776	2.797732416	9.254405956
M375T583_neg	3.306165773	2.710462985	1.173680771	1.29373981	1.033430093	0.547638835	0.549409313	0.628345779	2.591684066	2.232339018	0.81151372	1.938865675	0.733128945	1.70943659
M913T387_neg	0.595549224	0.339664621	0.056799714	0.578277537	0.72625248	0.246708349	0.504844422	0.145969665	0.351741587	0.404598224	0.366104414	0.420840581	0.124818652	1.32780412
M383T247_neg	6.367136807	5.159243264	3.849243393	1.988940724	2.123726157	2.319154579	1.678358569	2.391526942	2.458508156	3.085358457	3.440938844	7.269956602	2.900820002	9.041090155
M321T292_neg	1.918991213	1.818278606	1.60691802	1.255408467	1.876758185	1.727077755	1.365109414	1.985519472	2.322260075	1.949766164	2.197715883	1.551605902	1.797882033	0.829065136
M293T317_neg	3.672236604	3.297537653	1.898120429	2.9334148	4.263431025	2.675294534	2.52605095	3.590044651	3.200027985	2.9768032	3.805613662	4.28389878	3.658666645	0.256947558
M657T248_neg	0.724126352	0.466326777	0.490779405	0.671396881	0.722047421	1.063834929	1.526190198	1.139567565	0.505311457	0.633468917	0.727546199	0.670331815	0.924056673	0.533570755
M243T298_neg	1.072308386	0.709685276	0.4287514	1.165959131	0.594018929	0.248627833	0.478461536	0.152848021	0.966572322	0.951126025	0.734131537	1.45016889	0.933747742	1.759246158
M546T48_neg	1.60782082	1.377759216	0.689388762	0.730904428	0.939621584	1.112016358	0.75742344	0.87406684	2.000025176	1.515203343	1.035714481	1.884293777	1.14378624	1.606452884
M319T411_neg	0.132107825	0.068258988	0	0.130577	0	0	0.013093243	0	0.20695432	0.189651997	0.013683639	0.128363553	0.019345414	0.258538034
M477T704_neg	2.705967373	1.942100675	0.809153834	3.449406979	1.74341809	0.657193138	1.342444384	0.489084428	2.153503589	1.873824056	1.619681702	3.039709082	2.067724137	3.81580685
M342T518_neg	1.355234706	1.358725291	0.043057454	1.176512508	0.922523332	0.223750712	0.796193806	0.411505851	0.859547769	1.017280546	1.275968582	0.70826529	0.567766281	0.845590323
M168T68_neg	1.984659327	2.407084535	3.548727346	2.085913371	1.904205556	2.136843127	2.310698769	2.704843189	3.281510878	2.848431545	2.065208123	0.687525176	1.916788972	2.943842966
M975T299_neg	4.732248865	2.126487924	1.502102672	6.647206251	2.28278618	0.526191252	1.576613004	0.181444033	3.684025726	3.301422933	2.893276419	10.61893508	0.598200197	11.46815688
M449T430_neg	1.983279826	2.338510223	0.893978983	1.79775753	1.721424218	0.678854053	1.314420748	1.627238386	1.144397575	0.914035858	1.914851779	1.634657282	0.923862334	2.139713134
M378T308_neg	1.490860642	1.223887876	0.843707141	1.019594717	0.523436589	0.536592488	0.437284933	0.20345525	0.51570291	1.012690822	1.177449919	1.426063663	1.271597295	1.357667243
M129T47_neg	4.429936472	3.55918761	5.048079978	5.191504664	5.385128899	4.288259761	4.393794458	6.18270077	5.648239645	5.145222897	7.786973729	3.136965593	8.154893482	4.26815617
M125T46_neg	18.11954089	16.10154621	17.77915759	17.54571192	12.76426296	12.77988874	18.5003535	14.35547805	20.5624134	20.16230198	11.39966971	14.96793822	10.76070627	19.49116761
M522T48_neg	2.443625736	2.259650282	1.392001137	1.408491039	3.004911349	1.840202544	1.896966429	2.289936143	1.30505326	1.250228728	1.700979913	1.059220473	1.633022029	1.661954457
M391T258_neg	16.51397117	11.14441189	13.75236831	10.71307062	8.973133252	9.774075964	7.943957987	9.494354852	10.48047256	11.799537	13.60916411	13.91665539	11.28727145	16.6464119
M441T234_neg	4.135072007	2.983833124	6.535112595	3.725539224	1.32989704	2.564873804	0.811696117	2.611221169	2.502403479	3.363838422	3.160038892	4.068951386	5.037139957	4.337216238
M261T48_neg	3.635338545	3.931358425	6.777977248	3.531717161	4.625076918	6.078028922	4.010198186	6.175122248	6.963646875	4.902678857	4.609186807	4.05130555	5.926768656	3.492331914
M264T279_neg	1.599247506	1.131749397	1.913750483	1.481682544	1.629772027	1.770938875	1.327354898	2.57490318	0.934762304	0.732696724	1.153014792	0.797880774	2.002192267	1.167263289
M491T291_neg	3.369201782	2.390239959	1.704056439	2.987150004	2.697788458	1.552703088	1.776327964	2.253587127	2.886951862	2.974788997	3.195341055	4.295340424	3.17452164	6.693959584
M341T247_neg	4.545949537	3.220312717	2.955601427	3.255829132	1.97826716	1.583365931	1.844526052	1.144768559	2.640999101	3.245986736	3.342847831	3.981281811	3.346970571	4.428679522
M614T278_neg	4.556984888	4.896123574	5.883133543	4.552902935	4.054805569	4.450320089	5.398774511	4.663674165	4.785484884	5.084232465	4.378872879	2.10690251	4.452411303	3.895684902
M567T299_neg	0.280719321	0.204513942	0.345630029	0.279257342	0.672243954	0.188201334	0.18978619	0.170697446	0.258294357	1.148280207	0.466223857	0.357989694	0.168193199	0.385991457
M434T47_neg	1.531063763	1.388988661	0.87406267	2.064895365	1.592540428	0.661004001	2.121961491	1.421250824	3.056738852	3.923722687	2.487575822	1.989220851	4.380935662	2.02678118
M239T39_neg	6.543001834	10.07120866	2.306489013	12.19916552	2.773343352	7.916615373	10.56479521	4.46616056	3.852758554	2.187601442	1.46996289	4.922240368	0.754420872	7.223699282
M228T232_neg	0.903048443	0.91440462	0.72123322	0.941286773	0.683625739	0.709266346	0.873820355	1.113336893	1.100832144	1.411534363	0.714313394	0.873092918	1.181211628	0
M495T769_neg	1.195372352	0.672716166	0.759695102	1.093758736	1.238718792	0.504460369	0.839491787	0.302133347	0.404018983	0.361452294	0.536828897	0.270253993	0.383693259	1.763266744
M537T704_neg	0.443402165	0.314062787	0.05690217	0.55526245	0.279788195	0.065066866	0.147177885	0.010711429	0.322805659	0.272067406	0.221181921	0.589572902	0.22759908	0.712822456
M399T532_neg	1.846639741	1.225037819	0.095932453	1.054625037	1.195977983	0.239848526	1.117382575	0.302020383	0.218334004	0.02509625	0.66235079	0.104130659	0	0.130218217
M490T271_neg	5.687831122	4.938448785	4.791894359	4.504614815	4.098991321	2.093712548	2.85142775	2.451414288	3.789144587	5.089992513	5.478914702	4.952819515	5.776560448	6.469177693
M403T647_neg	1.432845814	1.91004692	0.96103015	0.713432003	1.433655637	1.343897958	1.419001215	0.645854988	1.136807634	1.163933365	0.964593876	1.343202926	0.9514735	1.379495164
M647T53_neg	1.23240389	0.878068131	1.359189915	1.302353337	0.786264133	1.840759505	0.688300893	1.760579019	1.751367124	1.881060396	1.409962956	0.807895745	2.100690758	1.07126745
M309T643_neg	0.025794722	16.39057594	15.58444624	2.687628996	6.89055007	4.881690877	3.904451928	12.88696176	4.122668501	4.899026247	2.71119754	1.433279303	6.568154412	5.14446401
M434T539_neg	2.122863001	1.107490124	0.903008471	1.062818607	1.462851604	1.399405781	1.880889285	1.555790106	0.953338726	1.037710083	1.825469706	0.753970424	1.604915228	0.77796873
M428T263_neg	2.459332669	1.862822567	1.493633565	1.679134953	0.8460853	0.793239685	0.600946858	1.17138329	1.481558949	1.956819193	1.950921601	1.519232249	1.682832452	1.6161774
M825T48_neg	0.865460434	1.143680589	0.706128119	0.908189873	0.714428549	1.238059636	0.458017739	1.166525011	2.14525148	2.189438125	1.031844155	0.869038169	1.186185604	1.453461365
M541T503_neg	0.428720296	0.244669471	0.126705677	0.638769174	0.218787651	0.100929395	0.145933431	0.106122105	0.182604483	0.23428703	0.20855681	0.701554283	0.658813298	0.6356252
M682T291_neg	0.290757975	0.260742242	0.540957889	0.288368978	0.402804849	0.499169517	0.426129919	0.408922995	0.111135536	0.10146656	0.412895233	0.234421777	0.432203329	0.209947043
M263T88_neg	3.3440615	2.359141166	4.754461521	7.767245851	11.51761579	4.517526184	11.24127	6.374561699	8.240800216	10.20782549	22.57505856	15.21614047	5.411806548	14.60789909
M383T270_neg	1.057296699	1.131446912	1.476864907	0.900131978	1.087078621	1.126924617	0.955909839	1.150054289	1.584183917	1.225933207	1.244755732	0.748292824	1.40409366	0.935658883
M289T253_neg	0.960638277	0.75108011	0.526044253	0.642753198	0.564233787	0.253095013	0.346480916	0.37916268	0.746246039	0.843234319	0.571895621	0.900129624	0.556182627	1.283243821
M576T285_neg	1.483741638	1.098414203	1.941795692	1.231489293	1.39128933	1.584013417	1.995105014	1.550297594	0.969096544	1.30904414	0.827051909	0.935022041	0.945926402	1.052552354
M590T267_neg	25.1827728	18.66351951	13.62736637	15.72467874	28.8837717	18.95489541	21.99006975	22.58826421	13.41067353	19.93256245	8.463697001	18.92859036	5.870383968	28.0515622
M404T444_neg	0.294857148	0.251592841	0.060211119	0.143355631	0.714764339	1.045810233	0.431813732	0.478590932	1.975457288	1.031026355	3.655374401	0.653942284	1.940234988	0.353578052
M479T738_neg	73.15488368	55.85953561	23.3707822	76.29489938	52.90970751	24.82610308	47.07513815	19.89306922	7.527106162	27.08294732	48.37661605	12.86822316	50.62788125	30.96755127
M735T736_neg	0.280627989	0.235950859	0.350705998	0.218728251	0.253578025	0.286511627	0.234238431	0.264491394	0.243047836	0.210045253	0.278174974	0.133938953	0.261419476	0.202478522
M585T299_neg	0.675347301	0.356451283	1.01091716	0.408215965	0.304694995	2.698521625	1.637105705	2.046573832	0.725423649	0.583265463	0.144666321	0.765678832	1.551903788	0.921550378
M483T274_neg	6.724395964	2.585210334	5.448796769	4.119646616	7.254775476	5.830476056	6.257201598	6.365762956	3.181685341	3.252766387	3.887168964	6.040151129	1.455732109	6.405465151
M573T441_neg	1.302272574	0.559732928	0.010753125	1.070012314	0.570000098	0.029651104	0.237993116	0	0.454817763	0.539517035	0.136952626	1.050850093	0.332874659	1.365697981
M329T313_neg	3.396741534	2.999794314	2.269602822	2.702609829	1.503075385	0.714089278	1.03774913	0.65599042	2.254519998	2.18179774	0.811416907	3.274419073	1.08497412	5.055576361
M832T238_neg	0.660065834	0.556540122	0.686917109	0.851606509	0.772964961	1.049215063	0.944705888	0.989831092	0.350491855	0.517338206	0.770874135	0.518221674	1.390028722	0.604013324
M485T289_neg	21.34779073	15.76044353	15.63617589	17.38795282	16.98193436	10.2474269	15.66645697	9.812111926	18.73996693	24.28102736	20.04624141	18.69009949	12.55701004	24.29866474
M620T356_neg	1.151968107	0.915685219	0.807921832	1.327854145	1.217939849	1.113931951	0.885069207	1.415197139	0.999745101	0.842439354	0.849766411	0.958904617	0.852644146	1.538540916
M608T299_neg	2.357864068	1.752740685	2.586337761	1.81911986	2.302529549	2.999206849	1.70570875	2.673537397	0.874229166	1.37314372	1.190979313	1.4033785	2.380807295	1.720512765
M399T298_neg	0.880205154	0.536580823	0.560407425	1.13802626	0.311325033	0.36357713	0.277269087	0.362775555	0.664368474	0.860280243	0.713669757	1.154603901	0.36034787	1.375386558
M551T521_neg	1.147650922	0.747377257	0.150816877	1.416954791	0.302253712	0.080630751	0.255628896	0.146260832	0.92781696	0.890557017	0.329250182	0.895853921	0.301801916	1.286252236
M291T241_neg	7.502743663	6.043200847	5.640109373	3.979473285	4.691080683	4.541330358	3.279406625	5.425806073	3.354676248	3.701590542	6.610052036	4.739074996	6.291052096	6.103212703
M863T299_neg	0.035707536	0.012961805	0	0.06930025	0.01810915	0	0.042985515	0	0.022014859	0.010071772	0.035682429	0.101676465	0.009360162	0.076091671
M638T314_neg	1.72664926	1.157102	1.237823429	1.273239021	2.078063121	1.757204774	1.913249245	1.586418079	0.804726184	0.991298457	1.118794346	1.366515172	0.875712494	1.482343619
M589T47_neg	1.34370535	1.559528165	1.461464722	0.542715664	1.170721136	0.865632522	1.025983565	1.157646927	1.88984591	1.493926394	1.282117256	1.942972412	1.510162096	1.377813209
M674T285_neg	5.129618869	3.888536387	2.766216044	4.073215762	5.230773106	4.374459422	3.97483537	5.048918051	3.059982753	3.904945383	2.602943216	6.500955447	1.336170259	7.164041925
M766T46_neg	0.380456368	0.426036365	1.036273286	0.720541821	0.713886663	1.164782539	0.496362455	1.16136036	0.344374436	1.348033457	2.078110039	0.332078527	1.450451802	0.250397637
M624T300_neg	3.565052553	2.439796271	2.10843567	3.14305879	4.11178296	2.938548836	3.546577912	3.240021325	2.048409101	2.3678065	2.05716362	2.857065293	1.615325593	3.714456225
M312T230_neg	1.920347963	1.321542609	1.593754444	1.348610654	1.138641516	1.878202334	1.432345006	1.932868557	1.833543836	1.671815078	1.887506775	1.619925737	2.676557246	1.924914537
M352T239_neg	1.894988953	1.473550209	1.336064448	1.161117915	0.851982068	0.837461494	0.583126304	0.939491071	1.152651681	1.162221811	1.554620976	1.250985118	1.980579353	1.457803148
M418T248_neg	14.20625744	11.17951879	9.170755552	8.002003281	6.487580501	6.459924835	4.242167488	5.822584688	7.638887178	10.0471271	10.65550902	8.949123276	10.47899382	11.58627236
M358T44_neg	0.586701527	0.307139274	0.430619521	0.188929385	0.094326646	0.435458128	0.177043589	0.470997182	0.243186291	0.255504847	0.154810921	0.100479365	0.26789874	0.179960792
M603T285_neg	1.200539831	0.572502868	0.303558972	1.126956103	0.6811337	0.41119205	0.411081738	0.279982912	0.390309125	0.71403908	0.568160016	0.93069058	0.333551617	1.994836927
M543T514_neg	3.952422283	2.237588308	0.164202301	4.495099466	2.575026987	0.247919729	1.11852028	0.146704792	0.178452626	0.205149923	0.137102154	1.933617053	0.215344442	2.928317396
M333T255_neg	6.882088417	5.400721298	6.445641733	5.844914316	2.928578594	2.765935431	2.076338011	2.943086327	4.769646496	5.512894371	6.86533403	6.415833875	8.129967613	7.91367975
M761T316_neg	0.429410119	0.341308281	0.455391453	0.496931655	1.538577069	0.876884144	1.010859031	1.15111991	0.138051551	0.226048077	0.242808954	0.850641044	0.256868927	0.82360774
M476T574_neg	0.9773971	0.86018484	0.623531419	0.76833981	1.860592093	0.760308798	2.106404402	0.679176171	1.34990979	1.794914611	2.515575314	0.835146412	1.964641453	0.676751418
M447T229_neg	1.52894815	1.277754782	2.169946701	1.692178404	2.461110195	3.244379683	2.900348553	2.606401789	1.121229021	0.893434887	1.676088942	1.58722602	3.54118688	1.315908121
M574T264_neg	1.744710497	1.416252032	1.475037463	0.704344159	2.191636459	1.466018648	1.564480861	1.898792442	1.036472363	1.390290132	0.684877927	1.26460543	0.362236852	1.865365135
M654T341_neg	0.520119496	0.379190713	0.647413334	0.717125228	1.172485566	0.745351518	0.8646049	0.800700252	0.594502785	0.933988259	0.702711714	0.771048373	0.319372405	0.95203007
M295T267_neg	14.93312191	10.80510545	7.533223934	9.440623891	15.88846567	10.23348176	12.70337054	12.5199553	7.512188373	11.20650376	5.076213638	12.10121993	3.38248989	15.58786085
M405T232_neg	0.935371477	0.971518695	2.664238838	0.784958984	0.716045847	2.232623845	0.967566353	2.089391557	0.796942308	1.284653096	1.314915116	1.583466178	2.082144655	0.419395561
M660T295_neg	4.512493937	3.712163342	5.418917678	4.1047476	5.885726113	5.040904292	4.774316753	6.427395374	2.468113108	1.593057229	3.997289594	1.792058933	7.355696489	2.751733066
M517T45_neg	5.924212563	5.922954919	5.676290594	5.9751076	3.778223578	2.90313325	2.95995063	4.216385412	2.790859354	3.696716807	2.749845383	4.636646297	7.613907737	4.446420811
M581T340_neg	1.179655827	1.479491478	1.77733299	0.614015975	0.440302869	1.176267057	0.761788576	1.451716184	0.452212236	0.692691807	0.737787704	0.383891554	0.576568544	0.314914189
M652T331_neg	3.152857783	2.239470172	2.519764604	2.453592154	3.337557824	2.397761558	2.894787859	2.546052041	1.658836626	1.963321259	2.581823356	2.399949606	1.92342103	2.491246049
M373T292_neg	30.45437794	25.63959474	28.92610353	28.57689068	14.91157356	14.77687206	12.41988538	16.75393713	22.80442638	25.95518265	34.87260424	29.88184409	32.83282315	38.80974593
M478T46_neg	1.269340939	1.164147383	0.965483154	1.754183969	2.3632236	2.26497975	2.656454392	3.161459911	0.541831554	0.503755861	2.602058941	0.351139287	3.024619145	0.512801097
M551T756_neg	7.641104346	6.046588574	0.735979337	6.514314454	5.74544354	0.957602979	3.928158912	1.254295426	0.584712736	1.195281624	3.81029085	0.380427337	2.805284402	1.524386347
M273T261_neg	2.011409811	1.649845954	1.004185333	1.377667976	0.713161913	1.947854858	0.501508716	1.760895461	1.55894869	2.009030148	1.421394724	1.707135989	1.177448729	2.217774991
M449T387_neg	1.266097457	0.638352434	0.204220709	1.372215559	0.488049409	0.181979019	0.25377765	0.175238416	0.7605453	0.940705394	0.321299693	1.271609199	0.207506055	2.417393996
M549T744_neg	2.454106625	1.775146597	0.473407522	1.996230748	1.689399011	0.404931221	1.134022189	0.425612326	0.413107902	0.526975698	1.441314415	0.238954253	0.606313436	0.651891048
M457T233_neg	2.092349437	2.601317788	4.413230743	1.627587616	1.505338997	3.004196573	3.163162097	3.542282239	1.392783158	1.590524646	2.276386955	3.037703712	3.37784452	3.709696922
M59T54_neg	112.1652674	117.8169909	95.92407971	137.8860342	119.3412621	102.1165171	108.6502688	127.554556	105.2322741	117.947644	152.630365	118.9301946	131.2553656	38.00132173
M370T54_neg	0.820911475	1.45281229	1.340262281	0.794291311	1.415710624	1.183629904	2.064657211	1.21091245	2.638489862	1.999033935	1.56337041	1.449187444	1.274386419	0.521335943
M607T744_neg	0.892338069	0.542436456	0.083525749	0.657431639	0.623422292	0.042577973	0.366236274	0.076861121	0.034352439	0.136300037	0.431070383	0.069640559	0.175433888	0.16646668
M773T307_neg	0.584391194	0.396794351	0.391802692	0.172049543	0.025395205	0.097253601	0.047267033	0	0.167909104	0.313045076	0.441291636	0.784155195	0.532795469	1.2043262
M406T265_neg	2.609260288	2.084691512	1.461456044	1.252785704	1.407325916	0.768903715	1.10199441	0.9321287	1.473635965	1.956621711	1.491791359	1.928798187	1.292140435	2.406266585
M410T539_neg	4.979769436	2.779129332	1.904027452	2.182813624	2.617450495	2.868337562	3.464854831	2.921820508	2.585714497	2.350679622	4.134833974	1.939571881	3.425041554	1.989742094
M344T244_neg	5.145991693	4.540940093	8.375777629	6.087470615	6.225656018	7.850707475	7.403461624	6.74171987	4.292881757	3.956686611	3.727695763	3.743121933	11.32881059	3.608509289
M425T438_neg	0.493869145	0.30339008	0.17234465	1.703850576	1.775049675	0.263944629	0.937708978	0.286857673	0.428217558	0.760816604	0.240206972	4.397132516	0.372339626	9.086738245
M433T600_neg	1.353348872	1.067939385	0.870629341	0.853851134	0.894083129	0.411113431	0.771224621	0.892834664	1.101427261	1.321874938	0.933825143	1.318558651	0.824777817	1.456181744
M473T441_neg	1.51490579	0.726997521	0.083912759	1.370607794	0.305678725	0.053148709	0.596047385	0.062799925	0.250803191	0.384702976	0.16713684	1.773031072	0.233713883	1.966216168
M658T50_neg	0.265703369	0.451592531	0.715980977	0.227559831	0.194706397	0.76877829	0.249022015	0.916483355	0.422723636	0.320730128	0.856936713	0.320097332	1.204376862	0.498956886
M373T54_neg	0.905951732	1.014933869	3.087725576	1.173307069	2.213714972	2.388316667	3.274303901	4.591633968	1.600237271	1.999294488	1.662521855	0.736400427	1.189741344	4.084375662
M253T45_neg	6.839367629	7.399036896	5.148463378	9.35714423	6.171179627	3.298222484	7.409989174	3.485640378	11.43842304	7.708082383	6.064219514	6.758090475	5.323881435	7.96547464
M547T376_neg	0.020848416	0	0	0.086897708	0.104558561	0.019301824	0.078097333	0.072417874	0.037463861	0.045790642	0.078010729	0.401025161	0.02124021	0.293998139
M427T441_neg	202.8771258	57.89396756	6.09517769	187.8316334	48.43187346	6.90022314	22.86999569	6.780544562	43.62591074	48.76965272	23.2860153	267.2930215	31.93858472	266.8546515
M239T85_neg	0.532704966	0.459375189	1.48601075	0.511847131	0.290738804	0.599296802	0.463759684	0.449904173	0.320575526	0.351572838	1.286607398	0.548437735	1.194028017	0.523782059
M578T436_neg	0.033696273	0.010164265	0.012871046	0.020837781	0.063587383	0.031100772	0.020858526	0.806968251	0.012877085	0.014223554	0.037400627	0.475497982	0.01975765	0.280142365
M466T49_neg	3.493197944	4.215051592	3.009549247	2.502862582	2.228145931	3.363276031	1.53494083	3.455264158	3.934001667	2.528637461	2.562939829	3.221800752	4.882530693	4.320152015
M541T430_neg	0.711070153	0.427414219	0.15576209	0.109716606	0.246450522	0.146703272	0.195622817	0.060879662	0.474975831	0.705641959	0.328160798	0.569182837	0.204328859	0.609480104
M235T281_neg	1.018172095	0.607234382	0.14568337	0.538044611	0.51883781	0.064894509	0.227649188	0.132228228	0.749303524	0.748570245	0.613181119	0.981855653	0.293819935	1.521148128
M499T366_neg	2.215697414	2.943209753	4.295950322	2.849979092	0.759324406	2.542763645	1.4974527	3.308480586	7.140536341	8.258543143	5.656124879	3.071517401	3.859564225	1.978659935
M212T51_neg	2.813662446	2.806370027	2.788789429	3.022084495	2.614212225	2.954637096	3.190882441	3.360610438	1.304831995	2.340360709	1.784068109	1.530493698	1.802998077	2.273240538
M269T743_neg	0.023894075	0.012614525	0.019474799	0.013393896	0.042365504	0.026586666	0.036396399	1.433083796	3.301394358	1.174224877	2.446655646	0	1.729575142	0.01248977
M456T253_neg	2.496985836	1.488834666	1.536529048	1.993005314	2.930593322	2.132265638	3.891666923	2.482120274	1.773212099	2.490953653	1.959196512	1.574579309	1.442469412	2.486425414
M111T55_neg	3.577269205	3.354019999	4.239010036	12.42963504	10.28515494	11.17353802	13.95286731	11.39730645	6.958729875	6.23158005	8.788862832	2.655890262	11.53075716	2.406411355
M400T730_neg	2.476598407	0.933011179	0	2.603937695	0.860604405	0.010734643	0.522703011	0.038558263	0	0	0	0.438828248	0	0.580498947
M343T54_neg	2.914161986	1.955735443	1.08520294	2.451487059	3.010561325	1.212481334	1.227463537	1.252537894	1.539544593	3.041026096	1.620377033	2.439462554	1.846449506	2.120008211
M361T243_neg	3.974696428	2.884387142	3.206295942	2.615651283	2.073082276	3.075467385	1.709410586	3.466439416	3.110958627	3.495414545	2.790791509	3.378792708	3.649930023	4.461955028
M407T236_neg	0.749507515	0.761108962	0.837277323	0.883383302	0.316229208	0.896066117	0.398058779	0.948906786	0.884739248	1.101764488	0.964459478	0.989992111	0.966644144	0.061784514
M307T235_neg	2.161986311	1.631870218	0.702021978	1.203232729	1.835280186	0.418592526	1.145649269	0.684541589	1.417872699	1.285944505	2.54329459	2.481938154	1.005997337	2.915927221
M646T327_neg	0.066018838	0.075258037	0.04801519	0.020393972	0.053739641	0.464483781	0.613277533	1.157964992	0.016536222	0.337932278	0.924524636	0.253238699	0.030728716	0.433717738
M198T56_neg	23.65292274	28.68421371	22.91726072	34.58937968	28.18895246	23.45887626	30.50570793	28.50405876	23.013115	26.31032933	33.49484687	28.1255696	29.9309392	4.083680268
M317T324_neg	3.408972709	2.296633418	1.222534582	2.866493996	3.772628981	2.813312469	2.607500014	3.737974213	1.367751421	1.553606413	1.63396929	2.280768168	0.778155045	3.086762036
M480T49_neg	0.355156067	0.362830377	0.968323864	0.434752068	0.273572658	1.707176995	0.786763262	1.746495358	2.041427094	5.195649954	2.249964257	0.308247624	2.456314678	0.454216029
M527T548_neg	2.068808402	1.390066122	0.496864097	2.350106871	1.097584998	0.437840655	0.935388729	0.335373901	1.44518084	1.937482656	0.339875812	3.436096855	1.578782241	4.231591784
M539T418_neg	0.844175479	0.5200733	0.304466492	0.828243133	0.604609375	0.263776213	0.535227096	0.366868709	0.688452747	0.892840061	0.675068356	0.53728608	0.685619886	0.772482524
M376T730_neg	7.960119559	3.108230901	0.055474211	9.00001543	2.913573005	0.141244583	1.759570452	0.145992666	0	0	0	1.556115978	0.060811784	1.839066266
M507T50_neg	1.752499199	2.668606098	2.155910655	2.064704331	1.4115632	2.167956155	2.38369787	4.52523459	1.781325342	2.136086964	1.658766278	1.310425313	2.799595551	2.233790945
M634T324_neg	3.227165972	2.149456969	1.417054892	2.987721346	3.475301703	2.743523876	2.447310704	3.477848113	1.372104828	1.926338894	1.169838779	2.357052715	1.001779501	3.357714088
M176T54_neg	2.357875775	2.292523471	2.6953715	1.880806134	2.124300745	2.515929694	2.363315156	3.290651419	2.428594269	2.512865865	2.346074782	1.781365451	1.943851881	2.303806072
M364T322_neg	2.206407854	1.758446254	1.177486735	1.623850823	1.801102	1.622248283	1.434713511	1.445853368	0.460970312	0.7765928	2.772210172	1.345086062	2.931141779	1.1722912
M525T244_neg	1.533448368	1.567183841	2.206061315	2.368892386	1.735660897	2.171213745	1.619498119	2.057939476	1.155983381	1.922658108	1.903092914	1.860642626	1.532245407	2.800668832
M551T364_neg	0.70224267	0.622585396	0.331175368	0.443837116	0.649977876	0.383742776	0.512263567	0.86504995	0.329719606	0.394899668	0.826516761	0.597478028	0.28412411	0.812956111
M548T229_neg	2.230001641	1.314798268	2.757445437	1.527941574	1.207311201	2.835640154	1.940109528	2.080771695	1.640887995	1.897352798	1.789516116	1.429404453	2.63487537	1.554673315
M511T369_neg	4.626718119	3.275123451	2.870353627	4.097338911	3.207401734	1.891670273	2.386312436	2.210630098	2.942359812	3.64458641	3.264750792	3.464551521	3.165216874	3.971499035
