name	FD_C1	FD_C2	FD_C3	FD_C4	FD_C5	FD_C7	FD_C8	FD_D1	FD_D2	FD_D3	FD_D4	FD_D5	FD_D6	FD_D7	FD_D8	FD_PG2	FD_PG3	FD_PG5	FD_PG6	FD_PG7	FD_PG8
M572T309_neg	0.19875917	0.366286777	0.123083099	0.113827539	1.137969817	0.134532123	0.360881361	0.881362741	1.504679897	2.969319155	1.777984688	1.721825888	2.047012245	1.936451275	1.88044153	1.337430439	1.092750751	1.733233393	0.588455368	3.079258947	1.190636535
M336T46_neg	1.079263087	1.238761253	1.072802814	1.121853454	1.258157108	1.291799733	1.197035086	0.817995676	0.562876303	0.333587023	0.517321902	0.458687156	0.378482855	0.444163862	0.482380102	0.751188808	0.685878013	0.564368388	0.625337914	0.396145623	0.944278412
M612T267_neg	0.306963774	0.630153945	0.724000651	0.164655521	0.521927228	0.492936167	0.536990224	1.632123331	1.845878016	2.017471077	1.467151548	2.00692359	2.169351072	2.257221417	2.171259412	1.241523953	1.814966153	0.900303533	0.757445351	0.668086459	1.686155469
M316T316_neg	0.282221163	0.083262434	0.71642833	0.009998632	0.06195495	0	0	4.261051359	3.247799735	1.725550657	3.037955781	5.14749385	3.823839545	3.788400153	5.042895031	1.565652736	2.266163366	1.232067575	2.086876098	0.94429924	2.86337498
M277T155_neg	10.22989368	8.562174359	7.551114659	28.35044996	1.934226165	2.320418149	2.119392433	3.632893108	3.939421761	18.44718118	14.63482422	22.91708216	16.68280905	31.44103945	18.62519809	3.072955778	8.697828701	55.34650698	12.77631143	22.00569366	15.28856517
M227T87_neg	1.560492236	1.794084628	1.261129294	3.216435521	0.562834053	0.482322841	0.797961425	0.708429405	0.522045945	1.390107888	1.665025868	2.872415831	2.026001717	2.434374622	1.635992607	1.226720589	1.730877683	4.900586882	2.061510341	1.62578222	2.126186677
M804T276_neg	0.72075268	0.759464755	0.759381358	2.112248547	0.592341941	0.995686846	1.162706233	0.90368145	0.892775307	0.226400274	0.20858937	0.213971999	0.347930438	0.168328058	0.612652769	0.566165609	0.536647839	0.161730822	0.418054106	0.114232629	0.8463683
M475T49_neg	2.334117047	2.524199884	2.93212009	2.253344289	3.643610864	3.580561419	3.223138891	1.613440827	1.319019198	0.724989766	1.119698045	1.220460352	0.769674098	0.95889418	0.843662353	1.229092544	1.415021059	1.300340671	1.381227824	1.492128149	2.166542635
M575T329_neg	1.332484789	0.953527462	1.268430314	2.285507251	2.921503196	1.904666574	2.30898246	1.18492624	0.674444857	0.132722023	0.612786301	0.36457425	0.219252629	0.473798458	0.327973226	0.321757774	0.680824333	0.219840744	1.015841493	0.436057831	1.427258873
M621T487_neg	0.31486355	0.315618181	0.500602728	0.320480524	0.29123491	0.32631451	0.259736821	0.88502079	2.345034064	4.288629125	1.812507514	3.060206582	6.96174334	4.384084893	6.496176497	3.192889518	3.14224868	4.562677938	0.274107433	1.022067	0.140199403
M413T397_neg	1.843528151	3.389666143	2.728890178	1.121141889	0.265190551	2.782022663	1.170692675	0.033913576	0.069820618	0.023228265	0.040964657	0.032698795	0.010712456	0.080561836	0.021063066	0.353394086	0.177336982	0.054115602	0.124607739	0.009078458	0.796711017
M389T400_neg	20.54529639	32.24055981	32.56037707	35.1841591	31.00571779	50.76683884	43.23765816	9.103925557	5.202115827	2.146965689	8.01339987	14.1633919	2.959559219	7.911445349	4.249844695	6.196627006	4.411454377	7.145471153	13.70032138	5.49801241	21.27178057
M194T245_neg	0.078548478	0.072157339	0.056364842	0.035860798	0.022321221	0.03390862	0.038943164	1.747856349	1.101091148	1.159369249	1.376952896	1.438939667	1.062925439	0.892029537	1.048032067	1.205384146	1.316918339	1.870100825	2.057270862	1.843326132	0.042999213
M467T733_neg	6.233466356	3.387229844	4.422999651	12.43146509	4.694948273	9.396155799	6.164885696	2.562352899	9.318170945	5.296963507	4.971476096	1.992112928	1.256910463	5.557988631	1.967195881	1.632704624	2.436826417	4.931968134	2.185393876	4.295458925	6.875453977
M393T284_neg	2.458112405	2.584012882	2.711963124	6.401474724	5.068456435	4.144813146	5.782486901	1.557463643	1.333917606	1.532588731	1.621742932	1.337464711	0.809957735	0.856250729	1.452562012	1.705436239	1.380131972	2.287584355	1.263819825	2.301914421	1.914893097
M417T730_neg	1.466172423	1.662874767	1.912224184	1.456452286	2.761906787	3.988248168	3.690781416	0.895602014	4.11412344	0.174800159	2.05083819	1.119090986	0.159508855	0.790126442	0.157921351	0.604617593	0.367175991	0.27834142	1.942777426	0.474793572	2.322760621
M886T256_neg	0.682512586	0.632229751	0.436719656	1.061298268	0.266449379	0.461045605	0.747841753	1.16375126	0.962336982	0.778141413	1.016644	0.819658523	1.089598293	1.201077385	1.424155748	0.76316727	1.211548223	0.889415119	0.650305251	0.977451474	0.612130989
M505T252_neg	0.872658559	1.615824019	1.811907943	1.146989762	1.314439176	1.740102039	1.39897268	0.730820709	0.532522557	1.156468408	0.641179947	0.718684742	0.969909665	0.553420144	0.443942443	0.606546123	0.503593916	0.607229468	0.8173355	0.772348856	0.853710389
M548T428_neg	1.754543438	1.756108705	1.774062978	5.336828284	1.080917025	0.596783076	0.671198751	1.741820724	1.217574648	2.202971752	1.809940196	0.755332509	0.303154222	1.079562043	0.247181249	0.602019256	0.563440267	1.222841899	1.121095251	0.363761602	0.991177243
M638T36_neg	0.206761158	0.135938669	0.214845072	0.016798536	0.026765749	0.1430079	0	0.286265254	0.199873776	0.161173444	0.665051708	0.405923073	1.022972549	0.213397905	0.205121474	0.627834661	1.330786996	0.337853618	0.331733034	0.203689669	0.312935626
M337T237_neg	4.399863848	5.031020874	4.518758902	0	2.965395898	4.581365606	4.041779541	0.819729056	0.644153991	0.702904632	0.536717668	0.802030183	0.735875233	0.495333604	0.752629717	0.770217688	0.696328263	0.743903791	1.001677376	0.998959864	0.0700456
M303T318_neg	0.089783443	0	0.011484793	0	0.079256737	0	0	0.538979069	0.890246544	4.887495829	1.100166593	0.468634863	2.924035192	1.018182467	3.044112459	2.504495345	3.814658176	2.675731612	0.671373501	2.835101892	0.343322808
M413T50_neg	1.186896997	1.81636604	0.800337558	1.344477324	0.692408503	1.193029018	0.75438956	2.090850461	1.686509153	0.814339242	0.891507265	1.493299192	1.657805831	1.009567016	1.230242077	1.637359388	1.876957285	1.703655817	1.195978483	2.500372788	1.949774421
M783T371_neg	1.638993454	1.895946496	2.048624187	2.22039972	1.572622309	1.651439348	1.761970153	1.990627269	1.747261576	1.555713831	1.814745792	1.928024977	1.673810138	1.350749582	1.714216719	2.496240439	2.567959567	2.417753595	2.153704466	2.47474539	3.001276973
M509T329_neg	1.706588541	2.13401394	2.18888951	0.95273726	2.37298291	3.526026816	4.411154826	0.724049096	0.378306554	0.189889946	0.273160856	0.483451735	0.324104086	0.327392395	0.366505575	0.52834174	0.613758876	1.200437617	0.7211	0.227608556	1.046240094
M391T441_neg	417.2386171	676.0642816	752.9559826	846.0037713	1107.271622	989.9212352	1174.631978	420.754155	101.9747044	9.368305453	380.3823697	87.31910488	8.669607436	33.57916671	6.740369671	75.97202002	75.86831759	74.76876578	656.8863912	81.54216329	622.7069039
M162T55_neg	1.715161547	2.129434995	1.910386805	1.32928349	1.683709068	2.304194302	2.014697466	0.746468991	0.635999884	0.70343525	0.46567764	0.332997184	0.508484726	0.467738317	0.517732342	0.833847715	0.77110685	0.593934389	0.415177173	0.818788484	2.066553252
M537T737_neg	5.127305285	2.633243282	2.106374962	14.68923339	2.789897051	5.86585687	3.702307668	4.841795207	3.462276094	1.08447956	5.446525543	3.069401172	0.993586095	2.831656874	1.00727573	0.28400612	0.735552184	3.456254165	0.245936964	3.047033843	0.907303391
M692T285_neg	0.693306788	0.142760596	1.302125982	0.013472312	0.373046967	0	0.023637303	2.646718679	2.122403317	2.093200042	1.641669362	1.695084045	1.145033411	1.209303639	1.623565036	2.969572095	2.325919591	1.026543896	1.791789821	3.162003952	2.371270825
M553T444_neg	1.268029563	2.091983596	1.484294229	0.734787277	1.348236567	2.358509361	2.425322092	1.457191994	1.150776709	0.553389119	1.741990364	0.73472027	0.226438015	0.462690979	0.573530106	1.113109581	1.136897586	1.125955918	1.126305693	0.800298761	1.469765793
M411T558_neg	2.562664863	3.849668567	3.892252601	2.817175262	2.678647032	4.124385448	5.115363901	0.361301005	0.23801656	0.252419526	0.44799503	0.219976089	0.207468367	0.229970659	0.193128472	0.148772024	0.181469201	0.127834537	1.916280852	0.260819491	2.751214439
M525T494_neg	0.437461582	0.439263537	0.469982596	0.826925224	0.435396914	0.599713625	0.508849688	0.322193011	0.247634528	0.134955359	0.340173381	0.207370111	0.118056443	0.189512421	0.195017492	0.149526516	0.219499363	0.376000221	0.357127509	0.328680888	0.313203872
M338T49_neg	0.791976017	0.82099279	0.966235949	0.562617975	0.910401302	0.924533852	0.970637471	0.859545156	1.114342005	1.286894639	2.454018123	3.627037906	1.420499847	4.434744318	4.430880046	1.499802269	2.173476445	1.905259563	0.683836696	1.733530473	1.007239708
M346T331_neg	0.213034594	0.231859337	0.219940456	0.145943723	0.150215987	0.122421204	0.234138176	1.300838008	1.025451736	1.284502491	1.411552438	1.571132799	1.611786522	1.436193456	1.714996468	0.261877628	0.384149481	2.026097929	0.516193828	2.782009505	0.709658816
M632T315_neg	0.165579027	0.035552818	0.606507286	0	0.099890049	0	0.009574745	4.483439835	3.283111596	2.520240659	4.115693888	6.497040101	5.967617546	5.356431305	7.519126606	1.17583596	1.696056981	1.496856467	2.136780174	1.376398412	2.691046487
M725T756_neg	1.552681536	0.409772583	0.445361581	4.677925234	0.69526793	1.766188951	0.716576807	1.186317429	0.499398827	0.036361966	0.885286541	0.544585544	0.109417044	0.426782333	0.068075125	0.087368768	0.050665021	0.393894994	0.025568347	0.200874696	0.084601956
M309T360_neg	0.723406729	0.439500206	1.341170141	0.035061538	0.089338692	0.011714302	0.135033668	1.677428191	1.175175458	0.638560028	2.083038402	2.133542365	1.221504376	1.239475935	1.60909915	1.326367902	1.39028109	0.902066311	1.296057503	0.755438087	1.703654662
M389T438_neg	9.89841955	20.38406753	21.00023687	21.11017419	24.67029016	37.6681265	29.27961069	1.786296277	0.889317288	1.102757016	11.44211016	4.967006533	0.949333325	0.791877625	1.013165496	0.707466031	1.124633106	10.88676367	5.697113153	16.21808564	10.34718736
M519T46_neg	8.398704699	9.388899698	9.080705569	5.994150337	10.26956055	9.646391582	9.448354484	3.98110189	2.55173578	1.259341157	3.041404001	2.71326699	2.58967953	1.819939031	3.245837965	1.431104937	2.697426707	5.242538848	3.982783758	4.987093029	5.303207824
M618T359_neg	0.441893509	0.182299985	0.59641178	0.022306962	0.020184433	0.027983978	0.066689817	0.982468628	0.703996523	0.283843156	1.166898616	1.49787885	0.698850556	1.09821282	1.226070947	0.470125912	0.709834716	0.509684277	0.671950742	0.334279578	0.857010591
M401T41_neg	0.47210605	0.507969456	0.619371831	0.517865621	0.457223677	0.637113135	0.765885336	1.132952109	1.041191942	1.56994858	0.755068751	0.679240339	1.262000511	0.813958962	1.2208349	1.838245527	1.202545577	0.709502224	0.967192484	0.795418275	0.890425696
M384T392_neg	2.487684038	2.947159427	2.505890526	2.772984359	3.249099518	2.930786181	4.808740531	1.474037143	1.08785683	0.427863022	1.461926931	0.824319186	0.532698783	0.608318557	0.680545805	1.180283925	1.264528559	1.392950645	1.115525176	0.748534209	3.721054062
M702T241_neg	1.188572366	0.934542325	0.898190533	1.6384476	0.255748004	0.652774926	1.035248299	2.442750992	1.40105526	2.338710626	3.63583076	2.812903008	2.829576752	6.372126619	3.332131415	1.154478525	1.974001168	2.702058653	1.143951965	4.847530956	1.291134391
M674T312_neg	0.56559283	0.200432322	1.992455684	0.186487449	0.292656027	0.042725441	0.075502561	5.069602123	5.825875557	6.214190532	8.214592224	10.81057417	8.146915917	6.478578858	9.589296222	1.630305378	0.785820825	6.097185741	2.389419052	12.28864139	3.650456166
M155T49_neg	4.94224897	6.435217058	5.519537115	5.402093698	3.48697933	3.291594728	4.232726709	5.695974361	4.39296199	3.812733488	5.429195246	10.49257648	4.435145312	9.20022292	5.163240269	6.992025907	8.085430562	18.6859966	4.103989874	18.37679388	5.270958309
M215T50_neg	19.94765236	19.12766628	16.23673153	24.41335932	16.14812483	19.29260405	22.69505293	16.48710924	16.46723477	13.14308719	29.04922178	15.33139658	11.73277525	16.35183375	17.4596853	13.89983983	14.27566545	14.88327224	7.990711403	19.72829686	17.46975517
M571T353_neg	2.518940978	2.332155817	3.744643172	2.298550056	7.028648521	4.579407565	7.345672884	1.404844197	0.442655677	0.090789978	0.315857294	0.281786393	0.213478223	0.603425515	0.230382136	0.163084061	0.306067452	0.522855704	1.324554843	0.397471226	2.81897082
M470T265_neg	0.982345069	1.25896004	1.151008677	1.611700333	1.390309669	1.74192481	1.319843811	2.14630747	1.33097919	1.624175522	1.582539651	2.464821668	1.317671904	2.120388596	2.084555586	1.166370605	2.271082359	1.647647402	1.19558484	1.694210057	1.948172027
M447T738_neg	7.067792652	5.828271848	5.777185493	6.725359941	6.721931709	8.660848901	6.996560577	3.913658033	2.911620989	0.902576132	4.438807565	3.618218436	1.704035249	10.14592236	0.888470618	2.16595808	2.945156227	1.342613083	2.488951695	1.169237596	2.580487636
M741T450_neg	5.012759069	6.627279735	4.557220665	1.838139129	0.396033675	3.533859743	1.209640105	0.109184353	0.104401893	0	0.130844439	0.10479177	0.009030424	0.169846586	0.011523083	0.595174734	0.379063524	0.242303359	0.102623934	0	1.318936582
M309T261_neg	6.10567288	7.080345501	5.954107376	4.856918193	6.017977047	8.001875391	7.17172447	3.077439669	2.421735407	1.478439797	2.287080183	2.724087423	2.002553052	2.155562245	2.238044582	2.945783081	3.342310003	2.860295382	3.338575035	2.613336674	4.301282988
M595T737_neg	3.46745474	2.59749711	2.121832411	6.90845884	2.445403066	3.501632987	3.065233329	3.374201546	2.942543884	2.046935583	3.606333447	2.451303672	1.664545993	2.390619339	2.060262587	1.891568977	1.874161622	3.068621072	1.087796992	2.957377104	1.957112391
M574T237_neg	0.920804377	0.80993835	0.578168086	0.961066239	0.599789264	0.57780555	0.690866172	1.081930015	1.270183942	1.231667048	1.382091681	1.119679648	1.52925338	1.319233509	1.434824537	0.826335345	0.846018144	1.153112499	0.842992495	1.205233957	1.06093658
M358T320_neg	0.840964593	0.695321322	1.03618133	0.161497526	0.176940859	0.231130048	0.300703777	0.998588908	0.798504951	0.550425648	1.086344133	0.711226142	0.767055871	0.795287849	0.788803898	0.976913422	1.060985509	1.032714481	0.909593736	0.827160898	1.363413678
M352T52_neg	0.532306401	0.884521199	0.501257126	0.658073548	0.749217897	0.808875635	0.868089336	2.082645021	2.554469904	2.412382802	1.975330037	2.405131993	1.854071058	3.740133333	5.976271483	2.208719118	3.818297168	3.109484395	0.711387623	1.029737384	0.830199817
M386T534_neg	4.718416491	2.864156911	1.997991209	4.398259175	0.893515908	0.290624092	0.553378195	7.585713547	6.571284449	3.859227745	1.302703956	4.454387122	4.938043414	4.605279184	5.66710584	9.308985392	6.126759788	8.311171811	2.342066267	5.209615071	2.16854016
M511T727_neg	2.96428008	3.212320301	2.585064601	4.341732793	3.448301705	3.460265426	3.425403484	2.287757967	1.79571645	0.891868887	2.04571433	1.481615543	0.7525867	1.246534655	0.525086017	1.697779205	1.95534722	1.465205871	2.299684671	2.492493934	2.438946405
M237T47_neg	3.279913723	3.98955715	3.879899153	3.706212135	3.530400975	3.335691453	2.894852618	3.900397311	2.910779474	3.523373591	3.075812599	4.128570529	3.483472565	2.930310203	4.506793447	3.535904821	3.917628751	4.493777053	3.266976023	5.684610749	4.980087776
M185T51_neg	3.002649885	3.338969016	2.929426786	4.892118902	3.016518485	3.370028046	3.400717979	3.751880587	3.726364093	4.075116276	4.666174184	5.403875731	3.469595967	5.55192974	4.033019614	3.937098357	3.961493839	6.409816203	3.140520252	4.315809356	4.02541824
M375T558_neg	30.34155128	49.73145719	51.19295343	34.19086688	34.035909	52.56934913	68.85488431	2.919244388	2.011736713	0.232402391	4.264564328	1.4927553	0.121004307	1.964226027	0.147398891	1.052729983	1.301481052	0.564993342	26.72018281	1.753557591	32.86365767
M485T629_neg	4.065562878	3.98974096	3.386940879	4.931395182	4.71868478	5.081173783	6.030412301	3.693317689	2.77793675	2.257697934	3.526256641	2.58760256	1.818835881	1.938267769	1.721327979	3.6464686	3.51512631	2.540400951	3.190016822	3.162488495	3.177602453
M499T669_neg	10.03630502	9.767331856	7.829930128	10.88450049	11.6476114	13.68077633	14.08055514	7.90262609	4.94050228	2.224104065	8.087235339	7.403137029	4.141358889	4.771972131	2.676481635	6.449716447	7.143153153	4.44938847	7.039560905	5.902561927	7.461833802
M371T466_neg	3.76722846	3.38168237	4.885633912	7.065187208	2.100389086	1.637187842	3.008293913	1.998686077	1.590498035	1.219552342	1.008550388	1.065469128	1.603876879	1.347436375	2.019333633	1.924233798	1.441642661	1.603950038	0.266076816	2.318973966	0.270021568
M775T251_neg	0.571765486	0.54192592	0.6670251	0.978306591	0.604647358	0.39568104	0.315658578	0.70784789	0.306451882	0.039347576	0.957082469	0.671562489	1.644312705	1.101202909	2.087189885	0.695605321	1.030366633	0.581899699	1.170430187	0.196145828	1.378180063
M293T551_neg	6.748326084	6.025759612	7.253509525	8.604108158	4.635538824	5.968663487	5.517764735	6.377335103	8.619526796	6.568539664	6.235909591	4.915645778	5.694617211	6.136450055	6.03928106	5.980924959	4.700241984	5.334776136	4.748743292	4.645967247	5.351061221
M377T52_neg	7.751353256	11.12824793	10.77701352	8.594938769	11.75473824	15.37522016	12.36998553	3.591614686	5.410155158	10.54648681	4.164359914	2.98575668	5.636920674	2.641766265	9.148781114	5.720443263	3.057658707	3.476156343	0.49091703	11.84483905	7.735779532
M404T325_neg	0.469545686	0.714173043	1.182827811	0.89973999	1.182540697	1.390432479	1.581685189	1.991704039	1.53095135	1.081935481	1.08747115	1.919349905	1.230943697	1.346156936	1.269108831	1.201350472	1.446446999	3.583964397	2.32405942	2.928651517	2.219920264
M271T527_neg	5.065986986	1.625068252	1.101209228	4.665237807	2.799364924	10.61276425	5.133608457	6.856987549	4.896083756	1.066319784	12.17240194	2.968862598	1.327603687	2.24780615	2.107641977	0.666785645	0.746249856	1.423948476	2.655099117	2.244801391	2.995839316
M172T51_neg	1.878456346	1.915746716	1.81230419	2.592618822	1.768873187	1.596388621	1.759867837	1.626238968	1.68501481	2.187447235	1.876304524	1.723039281	1.636741142	2.084556862	0.991557516	1.110150943	1.248487226	1.165309406	1.255235275	0.809912721	1.362744607
M849T253_neg	0.377088747	0.344206284	0.22563052	0.561181176	0.093588089	0.213836739	0.476511549	0.591791318	0.464998726	0.377048563	0.542700301	0.364438823	0.51738964	0.546070511	0.573008101	0.246463586	0.733039997	1.362266035	0.638702166	0.381999558	1.001332453
M487T277_neg	111.7000016	3.751933506	116.0323344	198.1417368	248.2768762	175.1793558	208.7102269	14.31808733	10.14408012	4.349095583	3.87566679	4.118408903	4.400080991	5.28071404	5.399838992	16.99692764	29.33802659	10.58561797	38.03756931	26.82301157	56.01164915
M109T51_neg	1.5362499	1.608635479	1.087990592	1.273508224	1.334293676	0.971247079	1.020266987	1.786731885	1.338831562	1.430607459	1.638408315	1.832322992	0.914511544	1.844665706	1.246667787	1.69369119	1.910178119	2.584795944	1.530638016	2.540656204	1.786611498
M186T53_neg	1.101042413	1.119522631	0.922762026	1.211936809	1.013950516	1.113560122	1.148303794	0.767132783	0.762321522	0.713434906	0.858922024	0.634802156	0.6115962	0.922659118	0.534313898	1.388053896	0.677913292	0.636121991	0.423162739	0.560936535	0.923743653
M639T249_neg	0.574566011	0.649493442	0.628176315	1.076100813	0.23885299	0.559169813	0.520510264	1.252514409	0.826805659	0.864827393	1.08097887	0.753147229	1.075383336	1.288827701	1.243052995	0.737820589	0.932207178	0.935064426	0.737538795	0.801939732	0.739718706
M281T79_neg	1.808284987	1.692936797	1.81806202	2.293088845	1.95101558	1.958348126	3.402467018	1.560754894	1.205734566	0.713347948	0.909044864	2.006574116	0.720752325	1.158811572	1.093687123	0.693711171	0.920544886	1.14614698	0.762020535	0.523263719	0.906435828
M289T300_neg	3.271447302	3.343552709	3.051963266	1.922461554	2.965620844	3.061572853	3.341731329	1.471866473	1.418161288	1.42980998	1.576274297	1.25077376	1.360352023	1.346378366	1.529380634	1.63153596	1.709719014	1.396996904	2.136046446	1.35758361	1.546845806
M595T392_neg	4.010404888	3.64010187	2.22036461	1.1192589	0.327763441	1.359890654	1.042316491	0.875084092	0.617390663	0.130386735	0.826344371	0.693264869	0.277294021	0.928713085	0.262909302	0.825622702	0.845891964	0.877389079	0.058294108	0.18814914	0.242578442
M110T51_neg	0.555384964	0.548427054	0.494129707	0.42227255	0.516448769	0.46774744	0.464709378	0.841669407	0.632572122	1.122659728	0.701528982	0.690224059	1.22878468	1.030865585	2.207525637	0.714723605	0.708452262	1.354318381	0.331351048	1.192536079	0.497157592
M320T45_neg	1.187793899	1.298892608	1.144111213	2.101337209	1.118290279	1.132995473	1.33163218	2.646758155	2.203017462	2.18882643	2.853778086	1.958885228	1.147242097	1.890561204	1.827636362	2.434096009	2.799620038	3.587930074	1.661680292	2.635135843	3.057651517
M637T48_neg	0.589286745	0.869873506	0.827323499	0.723645253	0.561911797	0.332480146	0.542696129	0.447329097	0.478497965	1.403059261	0.561455793	0.379661783	0.905599697	0.667461658	0.914826787	1.151744106	1.775227878	1.105070033	0.429082498	0.994951524	1.339998607
M131T95_neg	2.417142717	1.836528334	1.621250714	2.333192302	3.055585458	2.061934051	2.087473057	4.573428832	5.815341872	8.721669343	4.363834097	6.976067011	13.09451216	14.46199018	12.62091819	4.039861917	4.326715402	6.100081144	3.06141104	4.434700362	1.930110783
M773T405_neg	1.069229625	1.198102279	0.841886043	0.459402156	0.123116707	0.562272977	0.295119733	0.129526173	0.072292579	0.011488489	0.122235366	0.13659808	0.02445888	0.164206895	0.020873647	0.209470114	0.284102372	0.170116314	0.027792952	0.011167312	0.31416574
M333T528_neg	2.110482345	2.721691634	2.168288358	0.997317113	2.938553575	1.717474875	4.314783339	0.652896933	0.36313943	0.301454295	0.563131693	7.870964403	2.14758343	2.83489983	2.64021334	15.87565254	10.31666656	31.44671312	2.684047969	27.90200158	2.291595267
M404T285_neg	0.878296733	1.331760051	0.5059615	4.591834938	1.560201778	1.53355746	1.061771462	1.787844396	1.442366409	0.767352635	0.577749218	0.660505579	0.569345661	0.568991745	0.483565436	0.534081983	0.699875601	1.018449966	0.453261406	0.931987674	0.546386774
M501T324_neg	5.976806484	7.000981874	5.680755228	3.18001955	6.069103114	7.240095748	8.544994253	3.820315839	3.746114678	2.535191434	3.317729158	2.732973177	2.782745952	3.213935723	2.525177029	4.773005	4.655564963	2.730278145	2.559724593	2.854707708	4.806611549
M335T351_neg	4.760643338	4.619885869	3.652012934	1.956639247	3.23472778	5.307519916	5.857992949	1.512941652	1.310524289	0.715579211	1.729982818	0.389759329	0.359166093	0.36499335	0.231706624	2.440923285	2.455143636	0.601031522	2.565942045	0.588479344	3.499016497
M454T233_neg	2.607798988	2.998009668	3.68793401	3.107778484	2.276017097	2.683281463	2.452946431	5.334492992	5.023610523	9.373825461	4.73243341	5.277898837	7.943039804	4.939410575	8.168629671	4.016379655	4.308862892	4.580708234	4.312488301	10.2044035	3.80323225
M540T53_neg	0.347311707	0.305038956	0.282947136	0.562797962	0.246398941	0.259027543	0.276925808	0.604395885	0.439351456	0.487359505	0.323266582	0.270802793	0.485650841	0.439984619	0.452532021	0.658029694	0.741048368	0.415706923	0.221951314	0.657614595	0.522303373
M242T43_neg	0.303600364	0.469021457	0.429565233	0.469631303	0.297384155	0.162965051	0.319468685	1.488487003	2.416487099	1.974970848	0.987793776	0.680038622	2.36536402	3.111641874	2.914008152	3.229072701	1.450400253	1.253555982	0.558780707	1.720249919	0.266094287
M397T243_neg	1.457468086	1.98341174	2.145244883	1.718208259	1.823398455	2.608945974	2.216108612	1.569498531	1.231559898	1.339910271	1.380264358	0.530638056	1.426991559	1.397922334	0.65797494	0.969917494	1.925904178	1.718679588	1.352850808	1.304356304	1.259104005
M241T155_neg	4.626755298	3.311130692	2.583134377	6.294604057	0.622877202	0.588373624	0.584127552	1.317777223	1.594529115	3.43662727	4.29519759	6.016004712	3.22096801	6.532017215	4.424392072	1.320294956	3.165698034	10.25373756	3.123266283	3.604794481	5.040276872
M406T53_neg	0.860898418	0.355173253	0.355607738	0.780111255	0.991482693	0.262193448	0.957848308	1.138850948	0.849987849	0.638322385	0.698555495	0.864343321	0.828403388	0.786212266	0.993814481	1.433523306	1.155421585	1.217762779	0.989191594	0.679770011	0.7428466
M311T273_neg	2.220359073	2.867607486	2.556562415	1.268258467	1.479160203	2.806205175	2.590185278	1.056088598	0.908054846	0.438370031	0.680277088	0.582873566	0.48553726	0.372299048	0.417434526	1.445743434	1.197967024	0.727396048	1.230101297	0.702684438	1.673077602
M397T48_neg	1.868956599	1.98542467	2.036676245	2.002213024	2.126450545	1.869205414	2.070407568	0.949395774	0.773907256	0.756756286	1.032401109	0.913122268	0.614132228	0.450596529	0.918912834	1.000673419	1.231689739	1.517405034	0.791306417	1.033521277	0.993891196
M389T367_neg	3.478178802	6.303219384	5.588051798	4.945823865	7.235123568	9.687392421	8.966088404	1.538191551	1.871565569	1.208341137	2.339573181	2.168655161	1.108857988	1.351808704	1.861186661	1.682389758	1.083561799	3.077799295	2.830156084	2.98569968	3.763296867
M117T52_neg	13.19405498	10.4084493	12.20833117	32.94280217	10.35396077	10.33645491	13.63938926	6.151410239	4.654485529	10.15056147	4.908230048	7.078417918	3.272128939	6.381189646	7.364140486	7.948182731	8.051969554	5.623593428	5.220830508	2.764981692	3.568566376
M451T302_neg	1.601956106	1.536759506	1.565062065	1.416455816	2.139142018	1.892581761	2.238878502	0.378161089	0.302852112	0.257953384	0.132773986	0.295957544	0.172422001	0.213728214	0.169737487	0.881484791	1.06855676	0.554300037	0.790543836	0.168021459	1.05190834
M605T272_neg	2.425062378	1.60901926	2.859617336	1.872565266	1.064596336	2.893887679	1.717798858	0.540603265	2.103721923	1.814027269	1.594326811	0.649428834	0.512085909	1.133301779	2.176739725	0.783655515	1.299174233	1.47985366	0.894454925	1.260784981	1.764123933
M431T727_neg	14.52857479	15.33506922	14.61987535	23.83223818	16.40200949	21.21839932	16.54279172	8.908814384	6.467425521	3.92554084	8.86934139	13.18327111	6.031218045	7.776479321	4.515088653	4.924612688	6.265998819	9.546231886	9.425536341	13.82369307	10.79704563
M750T252_neg	0.907783439	1.353990466	1.058460734	0.237851441	0.488920296	0.758972342	0.694838261	1.244284218	0.779372139	0.465487825	0.928452516	1.044778542	0.10457961	1.081497831	0.795194023	0.158261649	0.543391119	0.209706303	0.110862446	0.067493505	0.038738789
M501T46_neg	11.8272082	13.52445702	14.90832528	15.67463528	15.33040905	16.69952953	11.50721537	9.398010508	7.638818132	8.419986458	8.697447164	6.762106304	5.152316223	5.212491146	7.083301962	8.061672883	10.3930305	11.04672427	8.368066285	10.47175531	11.66031831
M497T439_neg	1.697324475	2.545160914	1.415863296	2.449404631	2.591801601	2.232306022	2.185328967	1.639097638	1.327576525	0.90378271	1.667819236	1.97148356	1.017426543	1.818251107	0.980106486	1.341688122	1.509344493	1.616843797	0.915064081	1.155190958	0.950550041
M412T333_neg	5.234520401	1.912002707	7.828850283	0.653576001	1.303150806	0.340298058	0.697290504	9.481892895	8.794059254	5.864112076	9.927791649	7.937481971	8.517132478	9.166926166	9.077214864	2.511384655	4.446634863	9.316984532	9.843057819	10.36300023	9.614548207
